key,name,region,sector,tracks,domain,careers_url,ats,token,source_index,notes
paradedb,ParadeDB,US,technology,yc,paradedb.com,,,,yc,YC Summer 2023 · hiring
cair-health,Cair Health,US,healthcare-pharma,"yc,ai",cairhealth.com,,,,yc,YC Summer 2023 · hiring
trayd,Trayd,US,technology,yc,buildtrayd.com,,,,yc,YC Summer 2023 · hiring
webhound,Webhound,US,retail-consumer,"yc,ai",webhound.ai,,,,yc,YC Summer 2023
dili,dili,US,technology,"yc,ai",dili.com,,,,yc,YC Summer 2023 · hiring
roame,Roame,US,retail-consumer,"yc,ai",roame.travel,,,,yc,YC Summer 2023 · hiring
cargo,Cargo,US,technology,yc,getcargo.io,,,,yc,YC Summer 2023 · hiring
inconvo,Inconvo,US,technology,"yc,ai",inconvo.com,,,,yc,YC Summer 2023
shadeform,Shadeform,US,technology,yc,shadeform.ai,,,,yc,YC Summer 2023 · hiring
giga,Giga,US,technology,"yc,ai",giga.ai,,,,yc,YC Summer 2023 · hiring
aisdr,AiSDR,US,technology,"yc,ai",aisdr.com,,,,yc,YC Summer 2023
simbie-ai,Simbie AI,US,healthcare-pharma,"yc,ai",simbie.ai,,,,yc,YC Summer 2023
structured-labs,Structured Labs,US,technology,"yc,ai",structuredlabs.com,,,,yc,YC Summer 2023 · hiring
nowadays,Nowadays,US,technology,"yc,ai",nowadays.ai,,,,yc,YC Summer 2023 · hiring
morph,Morph,US,technology,"yc,ai",morphllm.com,,,,yc,YC Summer 2023 · hiring
constructable,Constructable,US,real-estate-construction,"yc,ai",constructable.ai,,,,yc,YC Summer 2023
wattson-health,Wattson Health,US,healthcare-pharma,"yc,ai",wattsonhealth.com,,,,yc,YC Summer 2023
truemetrics,truemetrics,US,technology,"yc,ai",truemetrics.io,,,,yc,YC Summer 2023
cognitio-labs,Cognitio Labs,US,manufacturing-industrial,"yc,ai",cognitioiq.com,,,,yc,YC Summer 2023
opensteer,Opensteer,US,technology,"yc,ai",opensteer.com,,,,yc,YC Summer 2023
tempo-us,Tempo,US,technology,"yc,ai",tempo.new,,,,yc,YC Summer 2023 · hiring
coba,Coba,US,finance-banking,yc,coba.ai,,,,yc,YC Summer 2023 · hiring
jo,jo,US,retail-consumer,"yc,ai",askjo.ai,,,,yc,YC Spring 2026
orbio-earth,Orbio Earth,US,technology,"yc,ai",orbio.earth,,,,yc,YC Summer 2023
feanix-biotechnologies,Feanix Biotechnologies,US,manufacturing-industrial,yc,feanixbio.com,,,,yc,YC Summer 2023 · hiring
healthtech-1,Healthtech 1,US,healthcare-pharma,yc,healthtech1.uk,,,,yc,YC Summer 2023 · hiring
letterbook,Letterbook,US,retail-consumer,"yc,ai",letterbook.ai,,,,yc,YC Summer 2023
goldbridge,Goldbridge,US,real-estate-construction,"yc,ai",goldbridgebanking.com,,,,yc,YC Fall 2025
flex,Flex,US,finance-banking,yc,withflex.com,,,,yc,YC Summer 2023 · hiring
onyx,Onyx,US,technology,"yc,ai",onyx.app,,,,yc,YC Winter 2024 · hiring
gumloop,Gumloop,US,technology,yc,gumloop.com,,,,yc,YC Winter 2024 · hiring
event-horizon-labs,Event Horizon Labs,US,finance-banking,"yc,ai",ehl.markets,,,,yc,YC Winter 2024 · hiring
upsolve-ai,Upsolve AI,US,technology,"yc,ai",upsolve.ai,,,,yc,YC Winter 2024 · hiring
navier-ai,Navier AI,US,manufacturing-industrial,"yc,ai",navier.ai,,,,yc,YC Winter 2024 · hiring
drymerge,DryMerge,US,technology,"yc,ai",drymerge.com,,,,yc,YC Winter 2024 · hiring
relari,Relari,US,technology,yc,relari.ai,,,,yc,YC Winter 2024 · hiring
scritch,Scritch,US,healthcare-pharma,"yc,ai",scritchai.com,,,,yc,YC Winter 2024 · hiring
legora,Legora,US,technology,"yc,ai",legora.com,,,,yc,YC Winter 2024 · hiring
ego,ego,US,retail-consumer,"yc,ai",egoai.com,,,,yc,YC Winter 2024 · hiring
cora,Cora,US,retail-consumer,"yc,ai",corahealth.app,,,,yc,YC Winter 2024
greptile,Greptile,US,technology,"yc,ai",greptile.com,,,,yc,YC Winter 2024 · hiring
ubicloud,Ubicloud,US,technology,"yc,ai",ubicloud.com,,,,yc,YC Winter 2024 · hiring
happenstance,Happenstance,US,retail-consumer,"yc,ai",happenstance.ai,,,,yc,YC Winter 2024
duckie,Duckie,US,technology,"yc,ai",duckie.ai,,,,yc,YC Winter 2024 · hiring
ion-design,ion design,US,technology,"yc,ai",ion.design,,,,yc,YC Winter 2024
maihem,Maihem,US,manufacturing-industrial,"yc,ai",maihem.com,,,,yc,YC Winter 2024 · hiring
sonia,Sonia,US,healthcare-pharma,"yc,ai",soniahealth.com,,,,yc,YC Winter 2024
kabilah,Kabilah,US,healthcare-pharma,"yc,ai",kabilah.com,,,,yc,YC Winter 2024 · hiring
tracecat,Tracecat,US,technology,"yc,ai",tracecat.com,,,,yc,YC Winter 2024 · hiring
precip,Precip,US,technology,"yc,ai",precip.ai,,,,yc,YC Winter 2024
nuanced,Nuanced,US,technology,"yc,ai",nuanced.dev,,,,yc,YC Winter 2024
poka-labs,Poka Labs,US,technology,"yc,ai",pokalabs.com,,,,yc,YC Summer 2024 · hiring
andon-labs,Andon Labs,US,technology,"yc,ai",andonlabs.com,,,,yc,YC Winter 2024
reducto,Reducto,US,technology,"yc,ai",reducto.ai,,,,yc,YC Winter 2024 · hiring
momentic,Momentic,US,technology,"yc,ai",momentic.ai,,,,yc,YC Winter 2024 · hiring
tuesday-lab,Tuesday Lab,US,retail-consumer,"yc,ai",tuesdaylab.com,,,,yc,YC Winter 2024 · hiring
saga-ai,Saga AI,US,technology,"yc,ai",usesaga.ai,,,,yc,YC Winter 2024
newton,Newton,US,technology,yc,joinnewton.com,,,,yc,YC Winter 2024 · hiring
alex,Alex,US,technology,"yc,ai",alex.com,,,,yc,YC Winter 2024 · hiring
pretzel-ai,Pretzel AI,US,technology,"yc,ai",withpretzel.com,,,,yc,YC Winter 2024
ncompass-technologies,nCompass Technologies,US,technology,"yc,ai",ncompass.tech,,,,yc,YC Winter 2024
garage,Garage,US,technology,yc,shopgarage.com,,,,yc,YC Winter 2024 · hiring
keystroke,Keystroke,US,technology,"yc,ai",keystroke.ai,,,,yc,YC Winter 2024
pivot-robotics,Pivot Robotics,US,manufacturing-industrial,"yc,ai",pivotrobotics.com,,,,yc,YC Winter 2024 · hiring
fractal-labs,Fractal Labs,US,retail-consumer,yc,fractal-labs.gg,,,,yc,YC Winter 2024 · hiring
agentic-labs,Agentic Labs,US,technology,"yc,ai",agenticlabs.com,,,,yc,YC Winter 2024
wavelength,Wavelength,US,technology,yc,wavelength.cx,,,,yc,YC Winter 2024 · hiring
averyiq,AveryIQ,US,real-estate-construction,"yc,ai",averyiq.com,,,,yc,YC Winter 2024 · hiring
pointone,PointOne,US,technology,"yc,ai",pointone.com,,,,yc,YC Winter 2024 · hiring
paradigm,Paradigm,US,technology,yc,paradigmai.com,,,,yc,YC Winter 2024 · hiring
arini,Arini,US,healthcare-pharma,"yc,ai",arini.ai,,,,yc,YC Winter 2024 · hiring
furtherai,FurtherAI,US,technology,yc,furtherai.com,,,,yc,YC Winter 2024 · hiring
roe,ROE,US,technology,"yc,ai",getroe.ai,,,,yc,YC Winter 2024 · hiring
artisan,Artisan,US,technology,"yc,ai",artisan.co,,,,yc,YC Winter 2024 · hiring
simplex,Simplex,US,technology,"yc,ai",simplex.sh,,,,yc,YC Summer 2024
eggnog,Eggnog,US,retail-consumer,"yc,ai",eggnog.ai,,,,yc,YC Winter 2024
greenboard,Greenboard,US,finance-banking,"yc,ai",greenboard.com,,,,yc,YC Winter 2024 · hiring
ecliptor,Ecliptor,US,technology,"yc,ai",ecliptor.ai,,,,yc,YC Winter 2024
trellis-ai,Trellis AI,US,technology,"yc,ai",runtrellis.com,,,,yc,YC Winter 2024 · hiring
topo,Topo,US,technology,"yc,ai",topo.io,,,,yc,YC Winter 2024
tokenowl,TokenOwl,US,finance-banking,"yc,ai",tokenowl.ai,,,,yc,YC Winter 2024
yoneda-labs,Yoneda Labs,US,technology,yc,yonedalabs.com,,,,yc,YC Winter 2024 · hiring
copper-health,Copper Health,US,healthcare-pharma,"yc,ai",copperhealth.co,,,,yc,YC Winter 2024
tusk,Tusk,US,technology,"yc,ai",usetusk.ai,,,,yc,YC Winter 2024
onegrep,OneGrep,US,technology,"yc,ai",onegrep.dev,,,,yc,YC Winter 2024
attunement,Attunement,US,healthcare-pharma,"yc,ai",attunement.ai,,,,yc,YC Winter 2024
cloudcruise,CloudCruise,US,technology,yc,cloudcruise.com,,,,yc,YC Winter 2024 · hiring
meticulate,Meticulate,US,technology,"yc,ai",meticulate.ai,,,,yc,YC Winter 2024
zaymo,Zaymo,US,technology,yc,zaymo.com,,,,yc,YC Winter 2024 · hiring
promptarmor,PromptArmor,US,technology,"yc,ai",promptarmor.com,,,,yc,YC Winter 2024 · hiring
respan,Respan,US,technology,"yc,ai",respan.ai,,,,yc,YC Winter 2024 · hiring
omniai,OmniAI,US,technology,"yc,ai",getomni.ai,,,,yc,YC Winter 2024 · hiring
polished,Polished,US,technology,"yc,ai",polished.ad,,,,yc,YC Winter 2024
lemonslice,LemonSlice,US,technology,"yc,ai",lemonslice.com,,,,yc,YC Winter 2024
decipher-ai,Decipher AI,US,technology,"yc,ai",getdecipher.com,,,,yc,YC Winter 2024
scout,Scout,US,technology,yc,cpgscout.ai,,,,yc,YC Winter 2024 · hiring
clarion,Clarion,US,healthcare-pharma,"yc,ai",clarionhealth.com,,,,yc,YC Winter 2024 · hiring
tamarind-bio,Tamarind Bio,US,technology,"yc,ai",tamarind.bio,,,,yc,YC Winter 2024 · hiring
14-ai,14.ai,US,technology,"yc,ai",14.ai,,,,yc,YC Winter 2024 · hiring
inquery,InQuery,US,healthcare-pharma,"yc,ai",inquery.ai,,,,yc,YC Winter 2024
infinity,Infinity,IN,finance-banking,yc,infinityapp.in,,,,yc,YC Winter 2024 · hiring
pandasai,PandasAI,US,technology,"yc,ai",pandas-ai.com,,,,yc,YC Winter 2024
vibrant-labs,Vibrant Labs,US,technology,"yc,ai",vibrantlabs.com,,,,yc,YC Winter 2024
parallel,Parallel,US,healthcare-pharma,"yc,ai",beparallel.com,,,,yc,YC Winter 2024
fuse,Fuse,US,healthcare-pharma,"yc,ai",fuseinsight.com,,,,yc,YC Summer 2024
aether,Aether,US,technology,"yc,ai",tryaether.co,,,,yc,YC Winter 2024
firebender,Firebender,US,technology,"yc,ai",firebender.com,,,,yc,YC Winter 2024 · hiring
nanocorp,NanoCorp,US,retail-consumer,"yc,ai",nanocorp.so,,,,yc,YC Winter 2024
centralize,Centralize,US,technology,"yc,ai",usecentralize.com,,,,yc,YC Winter 2024 · hiring
salvy,Salvy,US,technology,"yc,ai",salvy.com.br,,,,yc,YC Winter 2024
open,Open,US,technology,"yc,ai",open.cx,,,,yc,YC Winter 2024 · hiring
pazi,Pazi,US,technology,"yc,ai",pazi.ai,,,,yc,YC Winter 2024
solari-ai,Solari AI,US,technology,"yc,ai",usesolari.ai,,,,yc,YC Winter 2024
dime,Dime,US,technology,yc,dimehealth.ai,,,,yc,YC Winter 2024 · hiring
ellipsis,Ellipsis,US,technology,"yc,ai",ellipsis.dev,,,,yc,YC Winter 2024 · hiring
draftaid,Draftaid,US,technology,yc,draftaid.io,,,,yc,YC Winter 2024 · hiring
codeant-ai,CodeAnt AI,US,technology,yc,codeant.ai,,,,yc,YC Winter 2024 · hiring
astro-mechanica,Astro Mechanica,US,manufacturing-industrial,yc,astromecha.co,,,,yc,YC Winter 2024 · hiring
sevnai,SevnAI,US,retail-consumer,"yc,ai",sevn.ai,,,,yc,YC Winter 2024
superagent,Superagent,US,technology,"yc,ai",superagent.sh,,,,yc,YC Winter 2024
preloop,Preloop,US,technology,"yc,ai",preloop.com,,,,yc,YC Winter 2024
carma,Carma,US,technology,"yc,ai",joincarma.com,,,,yc,YC Winter 2024 · hiring
toma,Toma,US,technology,"yc,ai",toma.com,,,,yc,YC Winter 2024
whip,Whip,US,retail-consumer,"yc,ai",whip.run,,,,yc,YC Winter 2024 · hiring
conduit-us,Conduit,US,technology,"yc,ai",conduit.ai,,,,yc,YC Winter 2024 · hiring
soundry-ai,Soundry AI,US,retail-consumer,"yc,ai",soundry.ai,,,,yc,YC Winter 2024
shiboleth,Shiboleth,US,technology,yc,shiboleth.ai,,,,yc,YC Winter 2024 · hiring
hazel,Hazel,US,government-nonprofit,"yc,ai",hazelai.com,,,,yc,YC Winter 2024
andy-ai,Andy AI,US,healthcare-pharma,"yc,ai",with-andy.com,,,,yc,YC Winter 2024 · hiring
overeasy,Overeasy,US,technology,"yc,ai",overeasy.sh,,,,yc,YC Summer 2024
offdeal,OffDeal,US,technology,"yc,ai",offdeal.io,,,,yc,YC Winter 2024 · hiring
opencall,Opencall,US,technology,yc,opencall.ai,,,,yc,YC Winter 2024 · hiring
clarum,Clarum,US,technology,"yc,ai",clarum.ai,,,,yc,YC Winter 2024
edgetrace,EdgeTrace,US,technology,"yc,ai",edgetrace.ai,,,,yc,YC Winter 2024
manifold-freight,Manifold Freight,US,technology,"yc,ai",manifoldfreight.com,,,,yc,YC Winter 2024
prosights,ProSights,US,technology,"yc,ai",prosights.co,,,,yc,YC Winter 2024 · hiring
raindrop,Raindrop,US,technology,"yc,ai",raindrop.ai,,,,yc,YC Winter 2024 · hiring
yondu,Yondu,US,manufacturing-industrial,"yc,ai",yondu.ai,,,,yc,YC Winter 2024 · hiring
heartbyte,HeartByte,US,retail-consumer,"yc,ai",storioai.com,,,,yc,YC Winter 2024
diana,Diana,US,technology,"yc,ai",getdiana.com,,,,yc,YC Winter 2024
risotto,Risotto,US,technology,"yc,ai",tryrisotto.com,,,,yc,YC Winter 2024
justai,JustAI,US,technology,"yc,ai",getjust.ai,,,,yc,YC Winter 2024 · hiring
circleback,Circleback,US,technology,yc,circleback.ai,,,,yc,YC Winter 2024 · hiring
betterbasket,BetterBasket,US,technology,"yc,ai",betterbasket.com,,,,yc,YC Winter 2024 · hiring
model-ml,Model ML,US,technology,"yc,ai",modelml.com,,,,yc,YC Winter 2024 · hiring
artos,Artos,US,technology,yc,artosai.com,,,,yc,YC Winter 2024 · hiring
ligo-biosciences,Ligo Biosciences,US,healthcare-pharma,"yc,ai",ligo.bio,,,,yc,YC Summer 2024
focal,Focal,US,retail-consumer,"yc,ai",focalml.com,,,,yc,YC Winter 2024
brainbase-labs,Brainbase Labs,US,technology,"yc,ai",brainbaselabs.com,,,,yc,YC Winter 2024 · hiring
lumetric,Lumetric,US,technology,"yc,ai",lumetric.ai,,,,yc,YC Winter 2024
alai,Alai,US,technology,"yc,ai",getalai.com,,,,yc,YC Winter 2024
deep24,Deep24,US,education,yc,deep24.com,,,,yc,YC Winter 2024 · hiring
openmart,Openmart,US,technology,"yc,ai",openmart.com,,,,yc,YC Winter 2024 · hiring
zep-ai,Zep AI,US,technology,"yc,ai",getzep.com,,,,yc,YC Winter 2024 · hiring
sonauto,Sonauto,US,retail-consumer,yc,sonauto.ai,,,,yc,YC Winter 2024 · hiring
shepherd-us,Shepherd,US,education,"yc,ai",shepherd.study,,,,yc,YC Winter 2024
stacksync,Stacksync,US,technology,yc,stacksync.com,,,,yc,YC Winter 2024 · hiring
terrakotta,Terrakotta,US,technology,yc,terrakotta.ai,,,,yc,YC Winter 2024 · hiring
downlink,Downlink,US,technology,"yc,ai",downlink.dev,,,,yc,YC Winter 2024
spark,Spark,US,technology,"yc,ai",sparkhq.ai,,,,yc,YC Winter 2024 · hiring
camelai,camelAI,US,technology,"yc,ai",camelai.com,,,,yc,YC Winter 2024
rove,Rove,US,retail-consumer,"yc,ai",rove.com,,,,yc,YC Winter 2024 · hiring
retell-ai,Retell AI,US,technology,"yc,ai",retellai.com,,,,yc,YC Winter 2024 · hiring
ocular-ai,Ocular AI,US,technology,"yc,ai",useocular.com,,,,yc,YC Winter 2024 · hiring
adapted,Adapted,US,retail-consumer,"yc,ai",adapted.app,,,,yc,YC Winter 2024
deepnight,Deepnight,US,manufacturing-industrial,"yc,ai",deepnight.ai,,,,yc,YC Winter 2024 · hiring
xpay,xPay,IN,finance-banking,yc,xpaycheckout.com,,,,yc,YC Winter 2024 · hiring
aqua-voice,Aqua Voice,US,retail-consumer,"yc,ai",aquavoice.com,,,,yc,YC Winter 2024
basepilot,Basepilot,US,technology,"yc,ai",basepilot.com,,,,yc,YC Winter 2024
fluently,Fluently,US,retail-consumer,"yc,ai",getfluently.app,,,,yc,YC Winter 2024
veles,Veles,US,technology,"yc,ai",getveles.com,,,,yc,YC Winter 2024
commodityai,CommodityAI,US,technology,"yc,ai",commodityai.io,,,,yc,YC Winter 2024 · hiring
marblism,Marblism,US,technology,"yc,ai",marblism.com,,,,yc,YC Winter 2024
ryse,Ryse,US,technology,"yc,ai",rysemarket.com,,,,yc,YC Winter 2024
magic-hour,Magic Hour,US,retail-consumer,"yc,ai",magichour.ai,,,,yc,YC Winter 2024
openfoundry,OpenFoundry,US,technology,"yc,ai",openfoundry.ai,,,,yc,YC Winter 2024
powder,Powder,US,finance-banking,yc,powderfi.com,,,,yc,YC Winter 2024 · hiring
senso,Senso,US,technology,"yc,ai",senso.ai,,,,yc,YC Winter 2024 · hiring
silogy,Silogy,US,technology,"yc,ai",silogy.io,,,,yc,YC Winter 2024
spur,Spur,US,technology,"yc,ai",spurtest.com,,,,yc,YC Summer 2024 · hiring
evolvere-biosciences,Evolvere BioSciences,US,healthcare-pharma,"yc,ai",evolverebiosciences.com,,,,yc,YC Summer 2024
piramidal,Piramidal,US,healthcare-pharma,yc,piramidal.ai,,,,yc,YC Winter 2024 · hiring
reform,Reform,US,technology,"yc,ai",reformhq.com,,,,yc,YC Winter 2024 · hiring
trueclaim,TrueClaim,US,healthcare-pharma,yc,trytrueclaim.com,,,,yc,YC Winter 2024 · hiring
healia,Healia,US,finance-banking,yc,healiahealth.com,,,,yc,YC Winter 2024 · hiring
haplotype-labs,Haplotype Labs,US,healthcare-pharma,yc,haplotypelabs.com,,,,yc,YC Winter 2024 · hiring
voxops-ai,VoxOps AI,US,technology,"yc,ai",voxopsai.com,,,,yc,YC Winter 2024
integuru,Integuru,US,technology,"yc,ai",integuru.com,,,,yc,YC Winter 2024
forge,Forge,US,technology,"yc,ai",forgehq.com,,,,yc,YC Winter 2024
latted,Latted,US,technology,"yc,ai",latted.com,,,,yc,YC Winter 2024
dragoneye,Dragoneye,US,technology,"yc,ai",dragoneye.ai,,,,yc,YC Winter 2024
tower,Tower,US,technology,"yc,ai",withtower.com,,,,yc,YC Winter 2024
mathos,Mathos,US,education,"yc,ai",info.mathos.ai,,,,yc,YC Winter 2024
kater-ai,kater.ai,US,technology,"yc,ai",kater.ai,,,,yc,YC Winter 2024
blacksmith,Blacksmith,US,technology,yc,blacksmith.sh,,,,yc,YC Winter 2024 · hiring
yarn,Yarn,US,technology,"yc,ai",yarn.so,,,,yc,YC Winter 2024 · hiring
inspectmind-ai,InspectMind AI,US,real-estate-construction,"yc,ai",inspectmind.ai,,,,yc,YC Winter 2024 · hiring
reprompt,Reprompt,US,technology,yc,repromptai.com,,,,yc,YC Winter 2024 · hiring
getcrux,GetCrux,US,technology,"yc,ai",getcrux.ai,,,,yc,YC Winter 2024 · hiring
nowhouse,NowHouse,US,finance-banking,"yc,ai",nowhouse.io,,,,yc,YC Winter 2024
million,Million,US,technology,"yc,ai",million.dev,,,,yc,YC Winter 2024
retailready,RetailReady,US,technology,"yc,ai",retailreadyai.com,,,,yc,YC Winter 2024
forge-rewards,Forge Rewards,US,technology,"yc,ai",joinforge.app,,,,yc,YC Winter 2024
marr-labs,Marr Labs,US,technology,"yc,ai",marrlabs.com,,,,yc,YC Winter 2024
k-scale-labs,K-Scale Labs,US,retail-consumer,"yc,ai",kscale.dev,,,,yc,YC Winter 2024
coval,Coval,US,technology,"yc,ai",coval.dev,,,,yc,YC Summer 2024 · hiring
ngstr-m-ai,Ångström AI,US,healthcare-pharma,"yc,ai",angstrom-ai.com,,,,yc,YC Summer 2024
indemni,Indemni,US,technology,yc,indemni.com,,,,yc,YC Winter 2024 · hiring
ultra,Ultra,US,manufacturing-industrial,"yc,ai",ultra.tech,,,,yc,YC Summer 2024 · hiring
roger,Roger,US,technology,yc,hireroger.com,,,,yc,YC Summer 2024 · hiring
spherecast,Spherecast,US,technology,yc,spherecast.ai,,,,yc,YC Summer 2024 · hiring
apten,Apten,US,technology,yc,apten.ai,,,,yc,YC Summer 2024 · hiring
domu-technology-inc,Domu Technology Inc.,US,technology,"yc,ai",domu.ai,,,,yc,YC Summer 2024 · hiring
undermind,Undermind,US,technology,"yc,ai",undermind.ai,,,,yc,YC Summer 2024
superunit,Superunit,US,technology,"yc,ai",superunit.com,,,,yc,YC Summer 2024 · hiring
doublezero,Doublezero,US,technology,"yc,ai",doublezero.tech,,,,yc,YC Summer 2024
variant,Variant,US,technology,"yc,ai",variant.com,,,,yc,YC Fall 2024 · hiring
understood-care,Understood Care,US,healthcare-pharma,"yc,ai",understoodcare.com,,,,yc,YC Summer 2024
cheers,Cheers,US,technology,"yc,ai",cheers.tech,,,,yc,YC Summer 2024
mem0,Mem0,US,technology,"yc,ai",mem0.ai,,,,yc,YC Summer 2024 · hiring
saphira-ai,Saphira AI,US,technology,"yc,ai",saphira.ai,,,,yc,YC Summer 2024 · hiring
spaceium-inc,Spaceium Inc,US,manufacturing-industrial,yc,spaceium.com,,,,yc,YC Summer 2024 · hiring
educato,Educato,US,education,"yc,ai",educato.com,,,,yc,YC Summer 2024 · hiring
prohostai,ProhostAI,US,technology,"yc,ai",prohost.ai,,,,yc,YC Summer 2024 · hiring
hamming-ai,Hamming AI,US,technology,yc,hamming.ai,,,,yc,YC Summer 2024 · hiring
mdhub,mdhub,US,healthcare-pharma,yc,mdhub.ai,,,,yc,YC Summer 2024 · hiring
claimsorted,ClaimSorted,US,finance-banking,yc,claimsorted.com,,,,yc,YC Summer 2024 · hiring
entangl,Entangl,US,technology,"yc,ai",entangl.com,,,,yc,YC Summer 2024 · hiring
codes-health,Codes Health,US,technology,"yc,ai",codeshealth.com,,,,yc,YC Summer 2024 · hiring
unsloth-ai,Unsloth AI,US,technology,"yc,ai",unsloth.ai,,,,yc,YC Summer 2024 · hiring
random-labs,Random Labs,US,technology,"yc,ai",randomlabs.ai,,,,yc,YC Summer 2024
digitalcarbon,DigitalCarbon,US,technology,"yc,ai",digitalcarbon.ai,,,,yc,YC Summer 2024
bayesline,Bayesline,US,finance-banking,"yc,ai",bayesline.com,,,,yc,YC Summer 2024 · hiring
callback,Callback,US,technology,"yc,ai",getcallback.ai,,,,yc,YC Summer 2024
tabula,Tabula,US,technology,yc,tabula.de,,,,yc,YC Summer 2024 · hiring
sage-care,Sage Care,US,healthcare-pharma,"yc,ai",sagecare.ai,,,,yc,YC Summer 2024 · hiring
videogen,VideoGen,US,technology,yc,videogen.io,,,,yc,YC Summer 2024 · hiring
phonely,Phonely,US,technology,yc,phonely.ai,,,,yc,YC Summer 2024 · hiring
corgi-insurance,Corgi Insurance,US,finance-banking,"yc,ai",corgi.com,,,,yc,YC Summer 2024 · hiring
maitai,Maitai,US,technology,"yc,ai",trymaitai.com,,,,yc,YC Summer 2024 · hiring
wordware,Wordware,US,technology,"yc,ai",wordware.ai,,,,yc,YC Summer 2024 · hiring
sorcerer,Sorcerer,US,manufacturing-industrial,"yc,ai",sorcerer.earth,,,,yc,YC Summer 2024
firstwork,FirstWork,US,technology,"yc,ai",firstwork.com,,,,yc,YC Summer 2024 · hiring
ideate-xyz,ideate.xyz,US,technology,"yc,ai",ideate.xyz,,,,yc,YC Summer 2024
stardrift,Stardrift,US,retail-consumer,"yc,ai",stardrift.ai,,,,yc,YC Summer 2024 · hiring
decisional-ai,Decisional AI,US,technology,"yc,ai",decisional.com,,,,yc,YC Summer 2024
leeroo,Leeroo,US,technology,yc,leeroo.com,,,,yc,YC Spring 2025 · hiring
azalea-robotics-corporation,Azalea Robotics Corporation,US,manufacturing-industrial,yc,azalearobotics.com,,,,yc,YC Summer 2024 · hiring
retrofix,RetroFix,US,technology,yc,retrofix.ai,,,,yc,YC Summer 2024 · hiring
unbound,Unbound,US,technology,"yc,ai",getunbound.ai,,,,yc,YC Summer 2024 · hiring
hyrex,Hyrex,US,technology,"yc,ai",hyrex.io,,,,yc,YC Summer 2024
silurian,Silurian,US,manufacturing-industrial,"yc,ai",silurian.ai,,,,yc,YC Summer 2024 · hiring
networkocean,NetworkOcean,US,manufacturing-industrial,"yc,ai",networkocean.io,,,,yc,YC Summer 2024
cloudglue,Cloudglue,US,technology,"yc,ai",cloudglue.dev,,,,yc,YC Summer 2024 · hiring
willow,Willow,US,retail-consumer,"yc,ai",willowvoice.com,,,,yc,YC Spring 2025 · hiring
proxis,Proxis,US,technology,"yc,ai",proxis.ai,,,,yc,YC Summer 2024
